"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tnfrsf25",46.5378034368765,2.0611726445634,0.273831736104928,7.52715033648836,5.1859649725894e-14,4.96345089411434e-12
"Tnip2",197.714264276403,0.751582662153267,0.13769351003323,5.45837390572647,4.80514927720957e-08,9.70581195109496e-07
"Tnk1",177.486391921779,0.731426450814249,0.14497694501805,5.04512252429643,4.53230838030537e-07,6.709609762283e-06
"Tnks",1256.49453713307,0.328746093518818,0.0831580426109451,3.95326877830515,7.70907578061618e-05,0.000562031910985401
"Tnks1bp1",1299.46243240883,0.504140740451137,0.111258633618507,4.53125051112685,5.86355566794419e-06,6.09765340528726e-05
"Tnpo2",1034.21792274411,0.38505093716906,0.0914787854052899,4.2091828773537,2.56295887086116e-05,0.000219518360729014
"Tnrc18",1833.66404852757,0.419850577033164,0.119786838016675,3.50498088091046,0.00045664007484892,0.00254214346283073
"Tnrc6a",2549.81979380676,0.770729655127974,0.106786670111815,7.21747062925507,5.29634295958915e-13,4.1126602736206e-11
"Tnrc6b",1467.01962328087,0.624982311048723,0.106082416597065,5.89147882464451,3.82754713337407e-09,1.05719934412087e-07
"Tnrc6c",955.318247264502,0.753989167199662,0.102002037337849,7.39190301368503,1.44742091494282e-13,1.26741718626536e-11
"Tns1",44589.0455507169,0.491558135525564,0.138585970072341,3.54695453853643,0.000389711833770271,0.00221757214224895
"Tns2",3251.05622637249,0.740576994956639,0.091117346939628,8.12772781287549,4.37412038473197e-16,6.26145824117024e-14
"Tnxb",277.585041570213,1.66256946372994,0.204528900767901,8.12877523659417,4.33649532792384e-16,6.26145824117024e-14
"Tom1",18.4696005879763,1.03897808230732,0.424200369424017,2.44926255891304,0.0143149056746287,0.0448433829145077
"Tom1l2",3235.0838899482,0.261843202542096,0.0719999157711727,3.63671540081068,0.000276136738129674,0.00165661916293392
"Tomm22",947.344173511395,-0.456425812277347,0.0785920352642288,-5.80753266845464,6.34001840248015e-09,1.62919853327897e-07
"Tomm40l",844.551449416289,-0.261126664049217,0.0922707712021133,-2.83000413508234,0.00465474025300372,0.0178574537508616
"Tomm5",245.097732726699,-0.711990080253121,0.13354270720854,-5.33155344186095,9.73761549647662e-08,1.79709222312778e-06
"Tomm7",1115.60453435362,-0.469085127382073,0.0815797248055771,-5.75002095802613,8.92323870789742e-09,2.19901729954203e-07
"Tomm70a",2177.44020027021,-0.348045770514178,0.087558022187164,-3.97503006372386,7.03703662752178e-05,0.000522760365353175
"Tonsl",1466.32804576946,-0.296184919879522,0.090266886439663,-3.28121342788865,0.00103361499056975,0.00503413312862701
"Top3b",1477.6275006507,0.723615066305609,0.108694557344538,6.65732566546,2.78854858112457e-11,1.35014961007272e-09
"Toporsos",102.177053956472,-0.515763666843582,0.178937220834313,-2.88237217745298,0.0039469323664224,0.0155403971815464
"Tor1a",578.964318336122,-0.342794156128263,0.13430147954281,-2.55242278264696,0.0106976619339111,0.0354478483808463
"Tor2a",632.520211363573,-0.456877394691416,0.0934055075754793,-4.89133249794957,1.00155606666017e-06,1.33502963314653e-05
"Tox",22.0029228814287,0.92426020814365,0.376605053628242,2.45418960589949,0.0141202507403296,0.04437716068868
"Tpcn1",3009.4824359712,0.470883665282941,0.0885939648138801,5.31507610334612,1.06612759761867e-07,1.93075825214505e-06
"Tpcn2",131.395825185309,0.891815407211435,0.167799497598031,5.31476804148608,1.06793276156426e-07,1.93190210119459e-06
"Tpd52l1",365.105047046665,-0.515971009614552,0.121108528972982,-4.26040192206164,2.0405961386805e-05,0.000179926586154035
"Tpd52l2",1308.06945283636,-0.272328965760006,0.0916923386984211,-2.97002966251853,0.00297770995273412,0.0123008936617087
"Tpgs1",193.022827776022,-0.639187399746513,0.15572470553461,-4.10459854492678,4.05017598729935e-05,0.000327475427813958
"Tpgs2",220.020448678079,-0.495602223538026,0.133930538788794,-3.70044224431578,0.000215224060869803,0.00133951549717909
"Tpi1",12736.8236194872,-0.510831976451034,0.0755047007415427,-6.76556520897479,1.32789769456268e-11,7.07438571129156e-10
"Tpk1",2160.30523133095,-0.503278826272694,0.0884192158898458,-5.69196210583554,1.25587730397221e-08,2.95695298109037e-07
"Tpm3",807.854619767707,0.237268325270132,0.0784104214636813,3.02597946600799,0.00247829132666249,0.0105067298015755
"Tpm4",1285.03770918049,-0.394629686841458,0.113600031983117,-3.47385189909196,0.000513044127208338,0.00278945521861198
