"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Szt2",548.195577423516,1.13736030273188,0.119290050414306,9.53441044564669,1.5073960741179e-21,7.43243515899747e-19
"Tacc1",1202.56541665227,0.191507908567415,0.0703654507056474,2.72161844551427,0.00649631002220439,0.0254344515085538
"Tacc2",16000.9059383956,1.76706078617282,0.302485408956349,5.8418050386947,5.16382188163869e-09,1.66516914474362e-07
"Taco1",671.540804696619,-0.446396167306268,0.15337037286114,-2.91057626697191,0.00360762908123538,0.0157776532046033
"Tada2b",275.130652009247,0.550307810561362,0.115460618267937,4.76619490538602,1.87737658463718e-06,2.75390605529552e-05
"Taf12",386.878873591943,-0.266119106940407,0.0900847133349009,-2.95409839348744,0.00313584007686181,0.0140842444511395
"Taf1c",138.846875553968,0.439388537578961,0.151607903158157,2.89819018946916,0.00375322914105069,0.0163070231441045
"Taf4",359.083018422996,0.647719910231809,0.121875894544494,5.31458589619085,1.06900147775828e-07,2.31112978607289e-06
"Taf9b",278.156920029355,-0.411150111186152,0.113927789223317,-3.60886587889659,0.000307538546869643,0.00207629270711241
"Tagln",920.52952620862,-1.65023242719588,0.191204218141665,-8.63073233025233,6.09603922318118e-18,1.66389213439865e-15
"Tagln2",1347.28787556076,-0.633944498150999,0.153622844265339,-4.12662909076233,3.68119401503621e-05,0.000342048939330265
"Taldo1",1218.71252401845,-0.254499364198371,0.0746072923408248,-3.41118617514966,0.000646809107753358,0.00380395429473262
"Tanc1",900.53089877563,0.472985903703328,0.122052031821955,3.87528086704284,0.000106501785040155,0.000854081733650979
"Tank",311.445288246254,-0.28824144271277,0.107227672967961,-2.68812550654621,0.0071854383852504,0.0275676269373876
"Taok2",1228.59252529683,0.275839243434643,0.0808062506477052,3.41358794924458,0.000641134613595978,0.00378222407132942
"Tap1",299.955225120901,1.00613029247343,0.258185551350954,3.89692717973124,9.74208959482105e-05,0.000792484510148162
"Tap2",641.092297782529,0.536570108400696,0.110640969466014,4.84965118247192,1.23678774434398e-06,1.92116876750993e-05
"Tapbpl",153.880457845408,0.413788482221755,0.145631176917029,2.84134545213148,0.00449236202942478,0.0188525408770798
"Tbc1d10b",339.593244586934,0.279953282384752,0.111972364081124,2.50019980092522,0.0124123280593376,0.0428074084808159
"Tbc1d16",2255.45370105643,0.488084110020504,0.10561598714812,4.6213089817169,3.81326343311171e-06,5.02030418390288e-05
"Tbc1d17",618.259350219691,0.72673689365266,0.112051040820072,6.48576656079108,8.8281765480784e-11,4.90686103772285e-09
"Tbc1d19",257.44410630809,-0.367277371581242,0.142911946794754,-2.5699556952276,0.0101711522050038,0.0364089136893403
"Tbc1d22b",336.145486418283,0.32852587527892,0.0941904776967109,3.48788840775134,0.0004868512276075,0.00300789046644327
"Tbc1d4",1910.56951590068,0.765648178133243,0.13012675752532,5.88386426200058,4.00796583383682e-09,1.33908214618638e-07
"Tbc1d5",474.287665792223,0.462409268920878,0.108267247972955,4.27099864066359,1.94599594629491e-05,0.00020016519541802
"Tbc1d7",327.183836909417,-0.347683753406489,0.119095899265107,-2.91935957116834,0.00350751386258078,0.0154502447808493
"Tbc1d8",142.755502955594,0.354083258943315,0.13113920691304,2.70005643070659,0.00693277157424634,0.0268068336737555
"Tbc1d9b",1273.50556355503,0.326893556353282,0.089952997620038,3.63404850313141,0.000279008375723255,0.00191583244516171
"Tbca",245.708349002605,-0.416590892846988,0.106158711857995,-3.9242270893815,8.700863201083e-05,0.000722001596246219
"Tbccd1",197.608664047813,-0.295467493324473,0.113345024192029,-2.60679721435227,0.00913934683533307,0.0334804068968651
"Tbcel",430.232005927953,0.30734542227392,0.107061300401582,2.87074247296719,0.00409508994907322,0.0175107071993025
"Tbl1xr1",702.345803749059,0.532053796533108,0.125598982238815,4.23613143235074,2.27403700652441e-05,0.000227032368678809
"Tbx3",254.764566428466,0.754610872797473,0.144776441740281,5.21224906294625,1.86564837596026e-07,3.71356595997911e-06
