"","Source","Target","Score"
"9699","Rela","Med7",1.43949850563467
"9700","Akt1","Vim",1.4394238390114
"9701","Gnaq","Arhgap30",1.43940246418924
"9702","Casp3","Cdc27",1.43939895066251
"9703","Limk2","Tnik",1.43937932313747
"9704","Txn2","Mrpl51",1.43922997911636
"9705","Bcl3","Kdm1a",1.43921229641705
"9706","Vcam1","Vapa",1.43920607486325
"9707","Cdk4","Kat2a",1.43918118881265
"9708","Vasp","Ywhae",1.43911275352752
"9709","Hsp90aa1","Nfic",1.4389447844319
"9710","Hsp90aa1","Matk",1.4389447844319
"9711","Hsp90aa1","Chtf18",1.4389447844319
"9712","Hsp90aa1","Map3k12",1.4389447844319
"9713","Arhgef12","Eif3m",1.4389447844319
"9714","Hsp90aa1","Crnkl1",1.4389447844319
"9715","Smad2","Pml",1.43891368035725
"9716","Jak3","Gnl3l",1.43889316103423
"9717","Ywhae","Akap13",1.43887635600959
"9718","Prkaca","Dynll1",1.43883903225287
"9719","Pin1","Srrm2",1.43878926816342
"9720","Irak1","Gnl3l",1.4387558792655
"9721","Runx3","Smad2",1.43870840375894
"9722","Itga3","Scarb1",1.43867108266204
"9723","Vcam1","Clec7a",1.43863578188416
"9724","Bcar1","Ywhae",1.4386275421291
"9725","Rbck1","Dcaf7",1.4385280239328
"9726","Hspa8","Wdr82",1.43834143864365
"9727","Notch1","Smarca5",1.4382979042025
"9728","Cdk4","Smc3",1.4382612347415
"9729","Prkcd","Fmnl1",1.43805029972941
"9730","Tec","Ppil3",1.43799671403417
"9731","Txn1","Abce1",1.43784206404894
"9732","Dnm2","Dynll1",1.43783151425555
"9733","Itgb1","Pkd1",1.43772581204212
"9734","Prkcd","Prkci",1.43759877062303
"9735","Cd3d","Ccr7",1.43746647401463
"9736","Dock1","Smarcd3",1.4373669934721
"9737","Vasp","Ywhaq",1.43732170028557
"9738","Vcam1","Atxn2l",1.43730305064901
"9739","Irf1","Npm1",1.43719737216611
"9740","Mdm2","Tkt",1.43714142665567
"9741","Mdm2","Idh3a",1.43714142665567
"9742","Smad3","Agl",1.43711034639114
"9743","Psme1","Irf7",1.43704831843002
"9744","Ptk2b","Prkd3",1.43701487676503
"9745","Rras","Mlf2",1.43697053220421
"9746","Pdia3","Rbbp4",1.43696116683805
"9747","H2-Aa","Lyz1",1.43690000917695
"9748","Rela","Trip4",1.43686793442134
"9749","Fyn","Nktr",1.43684643438155
"9750","Rock1","Smc4",1.43683961868328
"9751","Cdc42","Rpl23",1.43679956633105
"9752","Fyn","Snrk",1.43678811333575
"9753","Antxr1","Bicc1",1.4367739963634
"9754","Hsp90aa1","Ccnc",1.43677334604786
"9755","Actb","Smarce1",1.43675606039938
"9756","Pik3r2","Fus",1.43673120022845
"9757","Casp3","Srf",1.43664419169909
"9758","Hspa1b","Ppp5c",1.43641425608371
"9759","Aicda","Hspa5",1.43640804191978
"9760","Ctnnb1","Bccip",1.43624026570092
"9761","Vdac3","Polr2b",1.4362153205268
"9762","Actb","Atp13a2",1.43614706186486
"9763","Polr2e","Sfxn5",1.43613087753283
"9764","Hsp90b1","Fus",1.43607250145715
"9765","Dnm2","Fyb",1.43606628819657
"9766","Vdac2","Wipi1",1.4360388446305
"9767","Clu","Nr3c1",1.43601036959103
"9768","Hspa5","Psma2",1.43599173035159
"9769","Ywhae","Nolc1",1.43598551730474
"9770","Gata3","Zyx",1.43590600074663
"9771","Hsp90aa1","Cdk18",1.43589853637172
"9772","Hspa8","Sod1",1.43588611078712
"9773","Src","Arhgap17",1.43585504711268
"9774","Akt1","Mknk1",1.43580215005045
"9775","Smad2","Arid1a",1.43566867369191
"9776","Smad2","Syt1",1.43566867369191
"9777","Nck1","Flnb",1.43548852677282
"9778","Nck1","Dtnbp1",1.43548852677282
"9779","Vcam1","Ipo5",1.43538292982998
"9780","Traf2","Ppp1r18",1.43535808418051
"9781","Itgb2","Fmnl1",1.43518611904142
"9782","Prkaca","Luc7l2",1.43513242230802
"9783","Vdac1","Zfp456",1.43502024011354
"9784","Smad3","Tcp1",1.43501648315851
"9785","Ncf1","Fxyd5",1.43497928435272
"9786","Gnai2","Arhgap33",1.434975945931
"9787","Vcam1","Psma7",1.43492332786946
"9788","Arrb2","Rpl35",1.43486122639683
"9789","Arrb2","Rpl14",1.43486122639683
"9790","Vdac3","Ndufa10",1.43484359803665
"9791","Prkaca","Sorbs3",1.43458179010509
"9792","Gata3","Cdc73",1.43457727192731
"9793","Hspa1b","Pacsin2",1.43445760687837
"9794","Dntt","Safb2",1.43442035319208
"9795","Notch3","Gsk3b",1.43439551772985
"9796","Crk","Prickle2",1.43435576586762
"9797","Hspa5","Ftsj1",1.4343496025574
"9798","Rela","Tubb2b",1.43432101292046
"9799","Inppl1","Hnrnpu",1.43426513586633
"9800","Relb","Hnrnpu",1.43426513586633
"9801","Ctnnb1","Top2a",1.43419063519832
"9802","Vcam1","Nup93",1.43410992881172
"9803","Aicda","Pcna",1.434103720743
"9804","Hsp90aa1","Ikbke",1.43404784886548
"9805","Vdac2","Syngap1",1.43400132571264
"9806","Polr2h","Rps11",1.43387409239062
"9807","Prkaca","Zcchc11",1.43386782631501
"9808","Nfyb","Hdac1",1.43384299670288
"9809","Grb2","Ptk2b",1.43381196005748
"9810","Itgb2","Prkca",1.43375609513146
"9811","Notch1","Pik3ca",1.43373126670303
"9812","Akt1","Smc3",1.43367316198874
"9813","Grb2","Hspg2",1.43362574881439
"9814","Akt1","Ppid",1.43359383638108
"9815","Txn1","Mvp",1.4335048609355
"9816","Oas1g","Oas2",1.43350464452601
"9817","Pxn","Rpl23",1.43337128403641
"9818","Pxn","Rps23",1.43337128403641
"9819","Hsp90aa1","Bola1",1.43335070318449
"9820","Hsp90b1","Bola1",1.43335070318449
"9821","Prkci","Gsk3b",1.43335012535181
"9822","Fyn","Nmt1",1.43330922364748
"9823","Fyn","Tyk2",1.43330922364748
"9824","Nfatc2","Ywhaq",1.43330301769902
"9825","Vdac2","Cisd1",1.4332554083619
"9826","Flt3","Grb2",1.43322234186439
"9827","Grb2","Plxnb1",1.43322234186439
"9828","Ywhae","Rap1gds1",1.43319751908962
"9829","Ywhae","Asns",1.43319751908962
"9830","Cdc42","Myo1e",1.43316755052638
"9831","Pxn","Ubqln2",1.43311506131886
"9832","Grb2","Syngap1",1.43298210145281
"9833","Hspa5","Ubxn1",1.43282520902335
"9834","Traf2","Spg21",1.43270732317228
"9835","Polr2e","Shq1",1.43270232927489
"9836","Prkcd","Stk17b",1.43248332225016
"9837","Vcam1","Psma5",1.43246536554216
"9838","Gata3","Zfp599",1.43245020927566
"9839","Arrb2","Bclaf1",1.43244055078844
"9840","Pld2","Src",1.43238471855489
"9841","Src","Ckap5",1.43238471855489
"9842","Vcam1","Rpl4",1.43237851505546
"9843","Map3k14","Hnrnpm",1.43235990465632
"9844","Vdac3","Wwc2",1.43227289314177
"9845","Prkca","Gnl3l",1.43221688335734
"9846","Akt1","Dlc1",1.43218001175683
"9847","Hspa5","Ftsj3",1.43217827108697
"9848","Calm1","Stx8",1.43204975311551
"9849","Calm2","Stx8",1.43204975311551
"9850","Calm3","Stx8",1.43204975311551
"9851","Ptpn6","Yy1",1.43204355050398
"9852","Cd72","Ms4a4c",1.43202059882174
"9853","Plk3","Eif2ak2",1.43201785284896
"9854","Pxn","Tuba1b",1.43192570400697
"9855","Limk1","Irak4",1.43192157505882
"9856","Nck1","Trim39",1.43185747980056
"9857","Jak3","Gnl3",1.43177245932202
"9858","Mdm2","Tagln2",1.43164041601403
"9859","Mdm2","Prkcsh",1.43164041601403
"9860","Mdm2","Tomm70a",1.43164041601403
"9861","Notch1","Ep300",1.43155979745165
"9862","Prkaca","Aadat",1.43145840972829
"9863","Ptk2b","Dyrk2",1.43138251638288
"9864","Prkacb","Camk1d",1.43120910226457
"9865","Gata3","Slc16a9",1.43120879955904
"9866","Fyn","Mapk7",1.43119328744092
"9867","Pdia3","Ern1",1.43110154447822
"9868","Ctnna1","Smad1",1.43110094471422
"9869","Cdc42","Bcar1",1.43110094471422
"9870","Smad3","Kmt2b",1.43106994439836
"9871","Bcl3","Fyn",1.43105134440611
"9872","Hspa1b","Pacsin1",1.43090254979552
"9873","Limk2","Pkmyt1",1.43083091960125
"9874","Map2k2","Rps6kb2",1.43078956903332
"9875","Prkcd","Add3",1.43077856152172
"9876","Txn1","Ywhaz",1.43072276894463
"9877","Grb2","Ubr4",1.43056159787034
"9878","Fyn","Cdk10",1.43052454851409
"9879","Ptprc","Pxn",1.43050581047282
"9880","Fcgr1","Lcp1",1.43050437539569
"9881","Cd36","Ncstn",1.43038184324791
"9882","Vdac2","Lamtor1",1.43032606014276
"9883","Vdac2","Lamtor2",1.43032606014276
"9884","Vdac2","Rraga",1.43032606014276
"9885","Cd48","Ctsh",1.43027445277221
"9886","Mapk7","Map3k12",1.43016102239699
"9887","Crk","Magi1",1.43014436866338
"9888","Arrb2","Rpl12",1.43009674359405
"9889","Marcks","Fam114a1",1.43008962158933
"9890","Rhoa","Hspa1b",1.43004716459791
"9891","Cd44","Evl",1.42994287118199
"9892","Ywhae","Wnk1",1.42992322171244
"9893","Smad2","Zmynd11",1.42991702474069
"9894","Akt1","Mta3",1.42978689213669
"9895","Ptk2b","Mast3",1.42962611879511
"9896","Gnai2","Syne2",1.42956766109864
"9897","Rhoa","Dvl2",1.42950806097974
"9898","Rhoa","Ezr",1.42950806097974
"9899","Irf1","Erap1",1.42950450404055
"9900","Rela","Med15",1.42946469023786
"9901","Pin1","Tnip1",1.42945849448324
"9902","Plk3","Ranbp2",1.42945674314115
"9903","Notch1","Prpf19",1.42940892903948
"9904","Grb2","Tfg",1.42937795117155
"9905","Hspa5","Uchl5",1.42926023902396
"9906","Psme1","Psmd10",1.42926023902396
"9907","Prkaca","Vasp",1.42921687288731
"9908","Grb2","Ptpn6",1.42914872772985
"9909","Limk2","Snrk",1.42913342302313
"9910","Rela","Rps3",1.42909916886538
"9911","Pik3r1","Arhgap21",1.42899085457793
"9912","Hspa8","Ormdl1",1.42896623034426
"9913","Hspa8","Atp13a2",1.42896288741622
"9914","Hspa8","Dyrk2",1.42896288741622
"9915","Hspa1b","Tubb5",1.42863828638838
"9916","Map2k1","Ywhab",1.42843022723559
"9917","Gata3","Eps8l2",1.4284139491067
"9918","Nck1","Brd4",1.42839306943779
"9919","Gata3","Cnn3",1.4283695676645
"9920","Btk","Gnl2",1.42836601376052
"9921","Gabarap","Dcaf7",1.42835948235825
"9922","Rela","Ppp6r2",1.42833114109067
"9923","Grb2","Lepr",1.42828159959754
"9924","Grb2","Ocrl",1.42828159959754
"9925","Cd8a","Ms4a4b",1.42822039316798
"9926","Polr2h","Ddx54",1.42821525686122
"9927","Ctnnb1","Ptpn1",1.42817013508807
"9928","Vdac1","Slc13a1",1.42797010833669
"9929","Ywhae","Taf7",1.42790388033609
"9930","Ywhae","Srsf4",1.42790388033609
"9931","Prkci","Map3k4",1.42784514427944
"9932","Arrb2","Rps27a",1.42781719930713
"9933","Arrb2","Mob1a",1.42781719930713
"9934","Hsp90aa1","Usp49",1.4277057570082
"9935","Prkcd","Tnfrsf1a",1.42768718380989
"9936","Fyn","Map3k12",1.4275987370354
"9937","Limk2","Stk10",1.4275561058148
"9938","Actb","Mapk7",1.42755098488124
"9939","Il2rg","Bank1",1.42750492054734
"9940","Rock1","Map3k4",1.42741883991198
"9941","Ywhae","Map2k1",1.42718576343464
"9942","Rac2","Gimap6",1.42715206900652
"9943","Hspa1b","Mapt",1.42713624629232
"9944","Akt1","Ppig",1.42700074033542
"9945","Prkaca","Cnot3",1.42697445378826
"9946","Col1a1","Dpysl3",1.42687854083715
"9947","Rps6kb2","Cdk13",1.42685970193247
"9948","H2-D1","Rpl18a",1.4267646832734
"9949","Fyn","Nedd9",1.42672158157006
"9950","Atg5","Vcp",1.42670301622093
"9951","Traf2","Tbkbp1",1.42663494454064
"9952","Hsp90aa1","Aars",1.42656687485214
"9953","Mdm2","Nucb1",1.42649880715453
"9954","Mdm2","Tfam",1.42649880715453
"9955","Arhgap35","Arpc2",1.42646061180812
"9956","Hsp90b1","Morf4l2",1.42645959750575
"9957","Actb","Slc25a4",1.42644264753062
"9958","Src","Ulk1",1.4264028635796
"9959","Ksr1","Mtfmt",1.42639404702959
"9960","Prkacb","Ppid",1.42627031185771
"9961","Ptprc","Clec4n",1.42625586801933
"9962","Itga3","Atp6ap1",1.42618943362663
"9963","Creb1","Rbbp4",1.42612756385824
"9964","Tgfb1","Zyx",1.42611239830512
"9965","Hspa5","Snw1",1.42604713561991
"9966","Rock1","Map3k15",1.42603912076379
"9967","Dnm2","Ruvbl2",1.42592340530018
"9968","Prkaca","Gsk3a",1.4258367979935
"9969","Mdm2","Rps20",1.42578112357114
"9970","Arrb2","Osbpl3",1.42576875165855
"9971","Btk","Ankrd13b",1.42575002634067
"9972","Irak4","Smc4",1.42571243521297
"9973","Lck","Cdk12",1.42548441941358
"9974","Ywhae","Srsf6",1.42539143994577
"9975","Mapk7","Mast3",1.4253572252494
"9976","Notch1","Cdc27",1.42531722190051
"9977","Akt1","Nras",1.42521208372705
"9978","Calm1","Clip1",1.42515642426679
"9979","Calm3","Clip1",1.42515642426679
"9980","Calm2","Clip1",1.42515642426679
"9981","Ywhae","Ncbp1",1.42506984553484
"9982","Fcgr1","Grn",1.42501776060931
"9983","Prkci","Vhl",1.42497708618816
"9984","Ppp1cc","Mtmr6",1.42496533615463
"9985","Tln1","Ywhaz",1.42494616722888
"9986","Fcgr1","Ly86",1.42489302843364
"9987","Ctnnb1","Trp53bp2",1.42478539527519
"9988","Adcy7","Cd53",1.42477224436107
"9989","Vdac1","Zfp758",1.42468386717292
"9990","H2-Oa","Gpr132",1.42463447235741
"9991","Tec","Gnl2",1.42460571192555
"9992","Mdm2","Tuba1c",1.42455662360476
"9993","Mapk8","Csnk1g3",1.42455514473818
"9994","Lck","Cdc42bpg",1.42452134547125
"9995","Rxrb","Med4",1.4245071624232
"9996","Calr","Sec63",1.42449468640598
"9997","Mapk8","Map3k10",1.4244883633753
"9998","Hspa1b","Ralgapa2",1.42438351407873
"9999","Lyn","Tnf",1.42438351407873
"10000","Polr1c","Rpp30",1.42422009263782
"10001","Hspa1b","Irf1",1.42417950870799
"10002","Hspa1b","Insig2",1.42417950870799
"10003","Hspa1b","Exoc3",1.42405732667612
"10004","Notch1","Smc1a",1.42400024606195
"10005","Prkca","Trim41",1.42386426294638
"10006","Smad3","Med15",1.42383335880436
"10007","Gata3","Rgp1",1.42379514366644
"10008","Grb2","Polr1b",1.42363558204192
"10009","Btk","Cav1",1.42349344040872
"10010","Vcam1","Sulf1",1.42335933301979
"10011","Map2k3","Rps6kb2",1.42333658202779
"10012","Map2k4","Cwc27",1.4232797923728
"10013","Ctnnb1","Kat2a",1.42320918327391
"10014","Akt1","Commd1",1.42302381695822
"10015","Akt1","Ski",1.42302381695822
"10016","Prkci","Prkg1",1.42298416839253
"10017","Ywhae","Tubb2b",1.42295585302236
"10018","Traf2","Usf1",1.4229311393583
"10019","Traf2","Ipo11",1.4229311393583
"10020","Ctnnb1","Rpsa",1.42284464360773
"10021","Src","Wbp11",1.42282610922416
"10022","Irak1","Tmem259",1.42273961739306
"10023","Flt3","Hsp90aa1",1.42264695115591
"10024","H2-Eb1","Hsp90aa1",1.42264695115591
"10025","Prkci","Csnk1g3",1.42261701383632
"10026","Hspa8","Tank",1.42260988569888
"10027","Hspa8","Ftsj1",1.42252522811577
"10028","Txn1","Cul2",1.42241839028088
"10029","Cdk4","Eif2ak2",1.42241751550978
"10030","Prkca","Rbck1",1.42233191366722
"10031","Shc1","Hnrnph1",1.42228249990899
"10032","Ddx3x","Map3k14",1.42225161684496
"10033","Akt1","Map3k10",1.42217192669659
"10034","Map2k2","Map3k10",1.42210410026973
"10035","Smad2","Rpl30",1.42202309496997
"10036","Smad2","St13",1.42202309496997
"10037","Calm1","Rpl13a",1.42193045739032
"10038","Calm3","Rpl13a",1.42193045739032
"10039","Calm2","Rpl13a",1.42193045739032
"10040","Mdm2","Mrpl12",1.42168344196216
"10041","Mdm2","Clstn1",1.42168344196216
"10042","Cd48","Slamf9",1.42157773482063
"10043","Rock1","Smurf1",1.42154142002437
"10044","Tln1","Smurf1",1.42154142002437
"10045","Map2k3","Stk17b",1.4215051753647
"10046","Plk3","Mark4",1.42149486619883
"10047","Arrb2","Eif4b",1.42136853551347
"10048","Vcam1","Ap2b1",1.42119566391693
"10049","Cdk4","Gnl3l",1.42113880610418
"10050","Hspa1b","Sae1",1.42099193897275
"10051","Hsp90aa1","Ago1",1.42099193897275
"10052","Akt1","Bcl2l11",1.42089316969964
"10053","Birc2","Rhoa",1.42088082383725
"10054","Prkg1","Rps6ka1",1.42079452108783
"10055","Il2rg","Ms4a4c",1.42066050864946
"10056","Polr1c","Pak1ip1",1.42058786544135
"10057","Rela","Gcn1l1",1.42058454290418
"10058","Rela","Itgb3bp",1.42058454290418
"10059","Ppp1cc","Rps3a1",1.42043209823828
"10060","Hspa8","Ftsj3",1.42041976287624
"10061","Plk3","Stk38l",1.42040610244112
"10062","Araf","Ywhaz",1.4203993865965
"10063","Limk2","Eif2ak2",1.42037240330205
"10064","Pxn","Rps7",1.42001060661573
"10065","Pxn","Rpl13",1.42001060661573
"10066","Clu","Hspa5",1.41994890152137
"10067","Ncf2","Ubd",1.41989953863254
"10068","Limk1","Ppil3",1.41984366841393
"10069","Adar","Rpa1",1.41983166638192
"10070","Actb","Nedd1",1.41982549627619
"10071","Vcam1","Rpl23",1.41982549627619
"10072","Plk3","Cwc27",1.41966163439247
"10073","Lck","Nuak1",1.41964273316557
"10074","Lck","Ezr",1.4196342311709
"10075","H2-D1","Tuba8",1.41959721394733
"10076","Smad2","Eif3l",1.41956636671421
"10077","Hspa1b","Tubb2b",1.41954853963216
"10078","Gnai2","Map3k3",1.41946765833609
"10079","Prkca","Cdk13",1.41943400764626
"10080","Gnai3","Hgs",1.41939251518761
"10081","Gata3","Snx2",1.41939251518761
"10082","Arrb2","Nsun2",1.41933194120452
"10083","Arrb2","Vps35",1.41933194120452
"10084","Grb2","Rras",1.41925791703943
"10085","Csf3r","Grb2",1.41925791703943
"10086","Grb2","Kif3a",1.41925791703943
"10087","Grb2","Clasp2",1.41925791703943
"10088","Grb2","Gns",1.41925791703943
"10089","Grb2","Fhod1",1.41925791703943
"10090","Grb2","Shb",1.41925791703943
"10091","Grb2","Pbxip1",1.41925791703943
"10092","Hspa5","Ppib",1.41918117318437
"10093","Grk6","Ppil3",1.41917977173034
"10094","Vdac2","Pias3",1.4191700080853
"10095","Plk3","Mcm4",1.41914736248577
"10096","Vtn","Hspbp1",1.41912838046096
"10097","H2-D1","Trafd1",1.41908559749436
"10098","Hspa8","Dhx58",1.41900263144726
"10099","Hspa8","Bcap31",1.41900263144726
"10100","Btk","Nckipsd",1.41894334081258
"10101","Cdk4","Pkm",1.41888783181025
"10102","Hspa1b","Psmc3",1.41888413805509
"10103","Cd2","Rasal3",1.41884571089963
"10104","Cxcr5","Fcrla",1.41884279082547
"10105","Akt1","Snai1",1.41882615670647
"10106","Fyn","Smc4",1.41880829680213
"10107","Hspa1b","Ftsj1",1.41867163827033
"10108","Clu","Xrcc6",1.41864730822522
"10109","Rela","Snai1",1.41851780590878
"10110","Irak1","Map3k13",1.41849603349442
"10111","Cdk4","Cdc42bpg",1.41837118750504
"10112","Ptk2b","Cdk17",1.41819172710711
"10113","Arhgap35","Spen",1.41812934256745
"10114","Actb","Cct5",1.41808001856998
"10115","Actb","Tsc1",1.41801219979584
"10116","Psme2","Nsfl1c",1.4179752085779
"10117","Vdac3","Zscan21",1.41792369803738
"10118","Hsp90aa1","Vps18",1.41790122792213
"10119","Hsp90aa1","Wsb2",1.41790122792213
"10120","Grb2","Slc7a5",1.4178791784816
"10121","Cd3g","Cd48",1.41782880322717
"10122","Shc1","Prmt5",1.4177656028844
"10123","Hspa8","Copz1",1.41774851346463
"10124","Grk6","Ppia",1.41769262337675
"10125","Pxn","Tubb5",1.41763615006334
"10126","Bcl3","Tlr2",1.41759996685869
"10127","Gsk3b","0610007P14Rik",1.4175745084176
"10128","Irak4","Prkd3",1.41754104227903
"10129","Bcl3","Crebbp",1.41751903234604
"10130","Bcar1","Crtc1",1.41746355760961
"10131","Src","Mark1",1.41745527513058
"10132","Cdk4","Map3k10",1.41744186352776
"10133","Map2k1","Ppie",1.41742678715445
"10134","Plcg1","Rpl13",1.41740808420832
"10135","Bin1","Slmap",1.41738942476422
"10136","Polr2e","Rps27l",1.41733533185948
"10137","Smad3","Blzf1",1.41722318251414
"10138","Smad2","Rock1",1.41719236700737
"10139","Smad2","Plin3",1.41719236700737
"10140","Smad2","Tnrc6b",1.41719236700737
"10141","Mdm2","Sirt6",1.41716155191307
"10142","Mdm2","Esyt1",1.41716155191307
"10143","Pik3ca","Pon2",1.41716155191307
"10144","Src","Arid1a",1.41706910910216
"10145","Arrb2","Eif3d",1.41692120831999
"10146","Fyn","Nelfb",1.41686574797495
"10147","Hspa8","Ttc1",1.41674866940934
"10148","Pdia3","Adck2",1.41669841650287
"10149","Gsk3b","Nedd4l",1.4166169310156
"10150","Actb","Psmb2",1.41659813992806
"10151","Actb","Psmc2",1.41659813992806
"10152","Hspa1b","Ftsj3",1.41659185842104
"10153","Rela","Snip1",1.41650836889403
"10154","Rela","Srsf7",1.41650836889403
"10155","Hsp90aa1","Map3k3",1.41642827429473
"10156","Ezr","Mapk8",1.41640363036322
"10157","Traf2","Tnik",1.41634818248167
"10158","Txn2","Cdk12",1.41633814006673
"10159","Itgb2","Psmd4",1.416286575291
"10160","Plcg1","Was",1.41620032799392
"10161","Ywhae","Ing1",1.41608944336031
"10162","Cd36","Clptm1",1.41596008470606
"10163","Lyn","Ptprc",1.41596008470606
"10164","Hspa5","Pxn",1.41591696677074
"10165","Bcar1","Grb2",1.41584921164736
"10166","Vcam1","Rps10",1.41583689274853
"10167","Prkcd","Exosc9",1.41582457391519
"10168","Plk3","Pkn3",1.41578279139208
"10169","Ddx3x","Ran",1.41572747401938
"10170","Clu","Vhl",1.41568907110513
"10171","Nfatc2","Ep300",1.41568291207614
"10172","Hspa5","Yme1l1",1.41556531725041
"10173","Vcam1","Psma6",1.41549199035512
"10174","Ctnnb1","Ppard",1.4154119311238
"10175","Irak4","Map3k6",1.4153132260783
"10176","Sipa1","Fblim1",1.41529604346078
"10177","Nck1","Sh3bp1",1.41516237951237
"10178","Vdac2","Yif1a",1.41511782369344
"10179","Actb","Akt1",1.4149624195104
"10180","Plk3","Ppie",1.41494218308776
"10181","Mapk7","Cdc42bpg",1.41493746941092
"10182","Txn2","Cdk13",1.41488282508931
"10183","Pdia3","Wrn",1.41483980462635
"10184","Runx3","Hdac1",1.41467305442916
"10185","Nck1","Vdac1",1.4146276710851
"10186","Birc2","Tsg101",1.41460533594795
"10187","Map2k2","Lats2",1.41459918212695
"10188","Ptk2b","Map3k15",1.41452988819401
"10189","Prkci","Ppie",1.41449620734579
"10190","Clu","Paxip1",1.41445759346038
"10191","Akt1","Map2k2",1.41439822869529
"10192","Src","Pde4d",1.41434679282952
"10193","Src","Nans",1.41434679282952
"10194","Src","Polr2g",1.41434679282952
"10195","Polr2h","Prpf40b",1.41431127346777
"10196","Limk1","Ppia",1.41430225010185
"10197","Traf2","Zfp36",1.41427908396327
"10198","Traf2","Pdlim7",1.41427908396327
"10199","Calm1","Matr3",1.41423599754216
"10200","Calm3","Matr3",1.41423599754216
"10201","Calm2","Matr3",1.41423599754216
"10202","Crk","Slc22a1",1.41422658450051
"10203","Itga3","Ncstn",1.41422368728422
"10204","Pkn1","Golga2",1.41416829194145
"10205","Txn1","Ddx10",1.41411051539558
"10206","Cd8b1","Ms4a4b",1.41407353056093
"10207","Gabarap","Toe1",1.41400211392897
"10208","Vamp8","Trappc1",1.41392293813169
"10209","Tyk2","Smc4",1.41389017858978
"10210","Fyn","Cdk18",1.4138258159453
"10211","Cdc42","Map3k12",1.41380440790772
"10212","Calm3","Tgm2",1.41374363869841
"10213","Calm1","Tgm2",1.41374363869841
"10214","Calm2","Tgm2",1.41374363869841
"10215","Ddx3x","Tardbp",1.41346673324006
"10216","Hsp90aa1","Fbxl12",1.41344827406397
"10217","Casp3","Eif2ak2",1.41343596802881
"10218","Casp3","Sptan1",1.41343596802881
"10219","Akt1","Rps6ka4",1.41342574820237
"10220","Calm1","Smarcb1",1.41335598040973
"10221","Calm2","Smarcb1",1.41335598040973
"10222","Calm3","Smarcb1",1.41335598040973
"10223","Bcar1","Lyn",1.41334982763169
"10224","Irf9","Samd9l",1.41334851281522
"10225","Rapgef3","Sh3d19",1.4133351113951
"10226","Polr2h","Rpl4",1.41331137322436
"10227","Shc1","Tuba1c",1.4132513854222
"10228","Rhoa","Trip6",1.41314064298444
"10229","Smad3","Eif4b",1.41312833859888
"10230","Smad3","Med6",1.41312833859888
"10231","Smad3","Strap",1.41312833859888
"10232","Mdm2","Pml",1.41310988214468
"10233","Polr1c","Tbl3",1.41309937330152
"10234","Notch1","Smarcc2",1.41309757792419
"10235","Irf1","Ep300",1.41304836170252
"10236","Rhoa","Mrps14",1.41304642479304
"10237","Tec","Stk38l",1.41303978761789
"10238","Calm3","Dapk1",1.41301145022908
"10239","Calm2","Dapk1",1.41301145022908
"10240","Calm1","Dapk1",1.41301145022908
"10241","Bcar1","Klc1",1.41299914653655
"10242","Akt1","Aldoa",1.41294993242627
"10243","Akt1","Ckb",1.41294993242627
"10244","Akt1","Pick1",1.41294993242627
"10245","Itgb2","March1",1.41291745211538
"10246","Mdm2","Sec22b",1.41290071937215
"10247","Gata3","Mdm2",1.41290071937215
"10248","Mdm2","Taldo1",1.41290071937215
"10249","Mdm2","Usp10",1.41290071937215
"10250","Mdm2","Mrps23",1.41290071937215
"10251","Antxr2","Lbh",1.41279905693409
"10252","Hspa1b","Ptges3",1.41274693538253
"10253","Smad2","Sod1",1.41265466993787
"10254","Smad2","Med15",1.41265466993787
"10255","Rela","Timm50",1.4126485190402
"10256","Tec","Slc17a5",1.41262176450573
"10257","Fcer1g","Was",1.41257465890749
"10258","Cdk4","Dctd",1.4125634198615
"10259","Cd72","Coro1a",1.4125267453519
"10260","Vcam1","Eif3l",1.41245784939633
"10261","Pxn","Pias1",1.41244340439516
"10262","H2-D1","Ppp1r16a",1.41241479715518
"10263","Hspa1b","Psmc4",1.41241439010878
"10264","Prkcd","Ppp2ca",1.41235944546111
"10265","Prkcd","Gnl2",1.41231490094037
"10266","Calm1","Pebp1",1.41230970593233
"10267","Calm3","Pebp1",1.41230970593233
"10268","Calm2","Pebp1",1.41230970593233
"10269","Prkacb","Ick",1.41220711889355
"10270","Prkcd","Nup88",1.41220569776806
"10271","Lyn","Svil",1.41208270703783
"10272","Hspa8","Psma2",1.41198431920589
"10273","Mdm2","Tubb2a",1.41194127585777
"10274","Actb","Arf1",1.41192084409317
"10275","Actb","Arf2",1.41192084409317
"10276","Prkg1","Hdac1",1.41191053110401
"10277","Inppl1","Edc4",1.41187363794415
"10278","Arpc1b","Rpa2",1.41184289409762
"10279","Smad3","Smarca4",1.41184289409762
"10280","Cd48","Ms4a4b",1.41183594393851
"10281","Polr3k","Rprd2",1.41175580793447
"10282","Nck1","Sos1",1.41173221966665
"10283","Arrb2","Rpl15",1.41172607124395
"10284","Src","Esrra",1.41172607124395
"10285","Src","Polr2d",1.41172607124395
"10286","Ptk2b","Snrk",1.4115829269499
"10287","Psme2","Ube3a",1.41157236603817
"10288","Lck","Stk10",1.41149896353045
"10289","H2-D1","Parp12",1.41145360397081
"10290","Hspa8","Men1",1.41132645916082
"10291","Psme1","Rnf126",1.41130801720942
"10292","Crk","Rapgef3",1.41123922896213
