"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sult1c2",3.449636458382,5.14925621536088,1.65489855915194,3.1115237770221,0.00186124484575221,0.00689599184525127
"Sult1d1",26.6775764418327,5.05241490781327,1.34701808782924,3.75081444968226,0.000176261103764867,0.000846022329078243
"Sult1e1",4.78175316543199,-3.21956976363765,1.02656973353707,-3.13624068434644,0.00171128699144573,0.00640262893129008
"Sumf1",754.485775680943,-0.242239472493913,0.0826292113814552,-2.93164449283707,0.00337172475315852,0.0115485986477051
"Sumf2",308.331824525732,-0.33488875803963,0.103645713074271,-3.23109126375208,0.0012331855803778,0.00478766166499616
"Sumo1",505.516425777694,-0.736841932540525,0.12556683528556,-5.86812537613794,4.40749924858739e-09,6.01359568114902e-08
"Sumo3",2148.42438698438,-0.212965648999856,0.070378391329389,-3.02600904875933,0.00247804886714206,0.00883008994203072
"Sun2",4813.33532644361,0.270726896037388,0.0466685542498769,5.80105598703227,6.58985911142342e-09,8.64003750164404e-08
"Suox",440.882435067995,-0.345557805742956,0.140008796449545,-2.46811496495855,0.0135826688663698,0.0380345984220078
"Supt16",3410.02673801209,-0.473415926639324,0.0666562858508487,-7.10234482159189,1.2265772245773e-12,3.53276014238463e-11
"Supt4a",557.75821510903,-0.445030578098664,0.0984412132199983,-4.52077502442093,6.16136410029232e-06,4.20475846591979e-05
"Susd3",577.775388835843,-0.294227057715479,0.0835462341648819,-3.52172734841417,0.000428744857673964,0.0018704150524114
"Susd6",2703.88218963808,0.206528441371004,0.0631539596010338,3.27023741148961,0.00107457256748525,0.00424465974618336
"Sv2a",81.3178145550082,0.771108983884391,0.178167581976597,4.3279982549557,1.5047066150496e-05,9.43834980509524e-05
"Svbp",423.748736448477,-0.474233689952762,0.143987087749407,-3.29358484406678,0.00098918482733186,0.00394014496484274
"Svep1",1108.52475885644,0.662050565238892,0.122868202060689,5.38829863329393,7.11277955174676e-08,7.43348458789637e-07
"Svil",1295.52121388849,0.452272025040416,0.140030675003357,3.22980679075905,0.00123873899301412,0.00480414975298581
"Swap70",7465.41262382115,-0.357218996252607,0.147818510730159,-2.41660529853873,0.0156659943177839,0.0428755846734963
"Swi5",1863.42557265893,-0.465948590512689,0.0822802746819204,-5.66294403262454,1.48797702593195e-08,1.78832794412933e-07
"Swt1",591.201850758226,-0.350541252273409,0.0899307572439268,-3.89790170811757,9.702978218912e-05,0.000497542759868888
"Syap1",760.710673074653,-0.413612612265822,0.0796601721414877,-5.19221338777913,2.07808628886822e-07,1.95744267267849e-06
"Syce2",114.310078435848,-0.648191168962093,0.248463595302499,-2.60879734986099,0.0090861032947527,0.0270747522419399
"Syde2",47.2845054002627,0.699779827087414,0.251579338936958,2.78154728462327,0.00541004489830462,0.0174508903528812
"Syf2",2315.2101730105,-0.532628060318607,0.0695530356287428,-7.65786935830732,1.89043040105294e-14,7.63624064491718e-13
"Sympk",2474.13992029913,0.875082830021109,0.105160626795553,8.32139229944298,8.69359909509231e-17,5.59583160393134e-15
"Syncrip",2423.75238590244,-0.344086345764158,0.0648502767064892,-5.30585778872594,1.12144365526553e-07,1.11628363844683e-06
"Syne1",1923.89271659305,0.526478862568925,0.115529789458427,4.55708319938018,5.18688820597803e-06,3.60545210176338e-05
"Syne2",1462.9518400575,0.481937062076185,0.150191070887868,3.2088263252081,0.00133277971515024,0.00512223076470096
"Syne4",64.6331506392209,0.936875518606035,0.219378609013182,4.27058737777729,1.94958818329086e-05,0.000118342584393514
"Syngap1",142.980081017449,1.28468424804034,0.155637742701647,8.25432331348476,1.52765292093954e-16,9.18731573194312e-15
"Syngr2",3259.12760633968,-0.264007183579958,0.0778829694369829,-3.38979350027959,0.000699452900802922,0.00289014176116997
"Syngr3",3.06836762795151,3.40671057461942,1.24078646058179,2.74560585793469,0.00603992782542049,0.0191839143166292
"Synj1",1238.86191059275,0.49594714034836,0.0923196230227532,5.37206635068395,7.78394546595562e-08,8.0399691364539e-07
"Synj2",337.389096318523,0.336245162880968,0.104184924620713,3.22738787886132,0.00124925989200107,0.00483656593701746
"Synj2bp",859.748013604318,-0.259920326107799,0.0697341653538397,-3.72730246055045,0.000193540145285174,0.000921777551052429
"Synpo",622.573490742937,0.596176430079277,0.0951285702239794,6.26705971377037,3.67929091279397e-10,6.20223325299556e-09
"Synpo2l",3.69525202161302,2.58921284216321,1.02204589321863,2.53336260078229,0.0112974020889173,0.0325819017436262
"Synrg",1623.98325860708,0.378623801147945,0.0916918636645894,4.12930641842943,3.63859210156464e-05,0.000206059884285816
"Sypl",1924.76419261117,-0.309685276932771,0.0794404185233045,-3.89833390469767,9.68568009140968e-05,0.000497048474907081
"Sypl2",3.4647346728244,2.9858820561929,1.22993173121527,2.42768113092149,0.0151956968532937,0.0417527826324625
"Syt1",121.814407001973,-0.508481196839788,0.179735254631159,-2.82905653586582,0.00466854509769694,0.0153683419319871
"Syt15",174.737911926588,1.05411603442951,0.16232930610083,6.4936890309551,8.37595518047858e-11,1.63734786509958e-09
"Syt6",68.2782560171205,3.03956622306272,0.732618757110683,4.14890581705854,3.34068209265358e-05,0.000190854108990508
"Syt7",26.3214905408511,1.12214555808653,0.333632950239079,3.36341346765182,0.000769849667795335,0.00315225510661938
"Sytl2",197.490208868703,-0.275014085151912,0.111711167153986,-2.46183163383141,0.0138229539020407,0.0385798326365728
"Syvn1",3346.3939165326,0.545637794410613,0.0969361731440869,5.62883572471518,1.81430086838392e-08,2.14087502469302e-07
"Szrd1",2469.27320639761,0.218660633815819,0.0653684098130911,3.34505052885696,0.000822675812432699,0.003346740089441
"Szt2",2259.03006395309,1.14244611888842,0.108844591020024,10.4961221148624,9.00019086880477e-26,2.46808051007928e-23
"Tab2",3412.33546562459,0.210929455379315,0.04891403230456,4.31224835576786,1.61602761810576e-05,0.000100459954420559
"Tacc1",3520.43713257771,0.37456255744873,0.0664508453285945,5.63668611883786,1.73353663338639e-08,2.05804623488006e-07
"Tacc2",143.285895149432,0.608313066375641,0.143732837444899,4.23224836571423,2.31366706603443e-05,0.000138011941714737
"Tacstd2",95.0062474556189,-0.560925044084477,0.217663969042142,-2.57702295218129,0.00996553331660341,0.0293316604193905
