"","V1","V2","V3"
"380","Crk","Cblb",3.12785934841418
"381","Zfp729b","E4f1",3.12677479111471
"382","Crip1","Ndufa11",3.11917044647112
"383","Hspa8","Rps4x",3.1188045910144
"384","Ctnnb1","Csnk1e",3.11498374318444
"385","Oas3","Irf7",3.11014139832173
"386","Tbca","Rps27l",3.10581673698221
"387","Cox7a2","Cox7b",3.10342532514255
"388","Arhgef18","Arhgef1",3.1000671253787
"389","Cox6b1","Tbca",3.09658367178918
"390","Capza2","Arpc3",3.09363493100432
"391","Cdc42","Cdc42bpb",3.09124749475086
"392","Crip1","Dld",3.08829339747285
"393","Tmsb4x","Rps4x",3.08563287914399
"394","Cox6b1","Nop10",3.08522432526161
"395","Atp5f1","Ndufs1",3.08399439207369
"396","Ctnnb1","Crebbp",3.08044372651261
"397","E4f1","Zfp865",3.07913938581964
"398","Hsp90aa1","Ahsa1",3.07682821272283
"399","Suclg1","Uqcrc2",3.07598544001962
"400","Zfp729b","Zscan29",3.07320879741587
"401","Kmt2a","Sbf1",3.07209422452547
"402","Ndufs8","Uqcrc2",3.06908866973981
"403","Sec23a","Sar1b",3.06835558673947
"404","Cox6b1","Rps27l",3.06766164981104
"405","Cox7a2","Uqcrc2",3.06571561536748
"406","Sub1","Srrm2",3.06540489581425
"407","Ndufs4","Uqcrc2",3.0605912240062
"408","Stx16","Rab6b",3.06047269927376
"409","Ccnk","Ccnl2",3.05739949230792
"410","Cfdp1","Actr6",3.057070643418
"411","Arhgef1","Akap13",3.05342490929138
"412","Brd1","Meaf6",3.04932455164635
"413","Atxn7","Taf9b",3.04932455164635
"414","Brpf3","Meaf6",3.04819417187582
"415","Pabpc1","Carm1",3.04199734824419
"416","Sart1","Lsm6",3.03961672017772
"417","Ctnnb1","Bcl9",3.03808158703737
"418","Bet1","Ssr3",3.03565783567205
"419","Zfp35","Zfp142",3.03282328969522
"420","Nck1","Mink1",3.02831920709582
"421","Polr2a","Smarca4",3.02622787857786
"422","Ulk1","Atg9a",3.02312310935577
"423","Setd1a","Cxxc1",3.02293085427914
"424","Dld","Sucla2",3.01367213315575
"425","Prickle3","Pdlim7",3.0130154726462
"426","Zcchc14","Nfic",3.00996803004
"427","Skiv2l","Wdr61",3.00777798871923
"428","Chd4","Ep300",3.00660385069227
"429","Patl1","Lsm6",3.00365225807354
"430","Zfp609","Rere",3.00169228180448
"431","Kmt2a","Cxxc1",2.99725447183687
"432","Hspa8","Hsp90aa1",2.99680358697947
"433","Med28","Med13l",2.99489854763419
"434","Ndufs4","Ndufb3",2.99460454141195
"435","Acvr1b","Smad2",2.99431501428944
"436","Cox6b1","Ldha",2.99197243899289
"437","Cxxc1","Kmt2b",2.98822769332651
"438","Sart1","Zmat2",2.98480651853538
"439","Plec","Nav2",2.98064917777174
"440","Stat2","Znfx1",2.97981423790748
"441","Plec","Pdlim7",2.9780733291434
"442","Ccnl2","Rbm22",2.97733339054821
"443","Notch1","Smarca4",2.97406342190493
"444","Trrap","Taf9b",2.9725509416453
"445","Cox7a2","Nop10",2.97209107988147
"446","Commd8","Tmx2",2.96841281823663
"447","Phf12","Morf4l2",2.96785851644495
"448","Ndufs4","Ndufc2",2.96560227911232
"449","Zfp362","Rbak",2.96469226414592
"450","Csad","Ndufa9",2.96364262987549
"451","Trrap","Atxn7",2.96062195679883
"452","Ap5z1","Irf2bp2",2.95792844031052
"453","Gan","Snapc4",2.95792844031052
"454","Med12","Med28",2.95722718359207
"455","Sf1","Prpf40b",2.95335653638085
"456","Polr2b","Med28",2.95054547496193
"457","Chd4","Gatad2b",2.9481451858378
"458","Cox6a2","Synpo2l",2.94520180775908
"459","Ndufa4","Rpl15",2.94169095552229
"460","Dld","Ndufs8",2.94050513016441
"461","Dld","Sdhd",2.93990336921547
"462","Polr2a","Med28",2.93696411603787
"463","Psma1","Paics",2.9368735138371
"464","Khsrp","Snrnp70",2.93563572769995
"465","Ssh3","Dstn",2.93563572769995
"466","Pcna","Cramp1l",2.93548500706538
"467","Arnt","Hif3a",2.93516708547781
"468","Chd4","Zfp592",2.93500170978723
"469","Runx2","Dvl2",2.93427109035156
"470","Calm1","Ubr4",2.93376616799446
"471","Calm3","Ubr4",2.93376616799446
"472","Calm2","Ubr4",2.93376616799446
"473","Tcf7l2","Bcl9l",2.93340285062459
"474","Abl1","Ptprf",2.9328352027926
"475","Igf1r","Nck1",2.9328352027926
"476","Pdlim7","Arhgap17",2.92653338424293
"477","Tcf7l2","Ep300",2.92610316864602
"478","Rab6b","Cog6",2.92520805390177
"479","Pkn3","Fam136a",2.92435695229324
"480","Tuba1b","Tubb2a",2.92432583712889
"481","Kmt2a","Setd1a",2.92200845397542
"482","Dctn1","Snx1",2.91994245973456
"483","Snrnp70","Prpf40b",2.91955810958757
"484","Sec23a","Copb2",2.91547824815893
"485","Hsp90aa1","Hspe1",2.91517426898258
"486","Tes","Prickle3",2.91116577362686
"487","Cox6b1","Ndufb3",2.91098543143721
"488","Suclg1","Mcee",2.91049697935728
"489","Arhgef18","Arhgef11",2.90842431467672
"490","Uqcrh","Uqcrb",2.90822586076433
"491","Lims1","Plec",2.90653376518731
"492","Pls3","Capza2",2.90531613717417
"493","BC037034","Amotl2",2.90434342999765
"494","Fam193b","Ccnl2",2.89970384117055
"495","Prdm9","Zfp142",2.89873743763474
"496","Safb2","Ccnl2",2.89433594394131
"497","Crebbp","Kmt2a",2.89360336576965
"498","Vamp3","Stx16",2.89358083323009
"499","Psma1","Psmd5",2.890052824137
"500","Fbrs","Ring1",2.88900071611852
"501","Pdha1","Sucla2",2.88213089748297
"502","Sec23b","Sar1b",2.88118493035722
"503","Emc1","Emc3",2.88035037912277
"504","Rcor3","Rcor1",2.87813099885534
"505","Ccnc","Med28",2.87778207978727
"506","Gata2","Foxk1",2.87623524915853
"507","Ctnnb1","Ep300",2.87541109186327
"508","Zmat2","Lsm6",2.8728806453139
"509","Pan2","Pabpc1",2.86949102668314
"510","Hars","Nme1",2.86885387391021
"511","Llgl1","Myh11",2.86883159475997
"512","Lims1","Prickle3",2.86762504502667
"513","Dkc1","Ep400",2.8662560397911
"514","Insr","Nck1",2.86575347902271
"515","Rps4x","Dkc1",2.8652011193542
"516","Stat2","Trafd1",2.86477607934785
"517","Tuba1b","Tuba4a",2.86407712229538
"518","Nsun5","Map4k2",2.86091268390919
"519","Luc7l2","Snrnp70",2.86003704673726
"520","Hspa8","Mks1",2.85928651333961
"521","Hcfc1","Kmt2b",2.85881344266477
"522","Crebbp","Tcf7l2",2.85731844705765
"523","Trappc1","Trappc13",2.85704523150184
"524","Kat2a","Taf9b",2.8569004614194
"525","Uqcrb","Ndufc2",2.85659608479
"526","Hcfc1","Cxxc1",2.85642317112251
"527","Sept8","Syvn1",2.85425244739554
"528","Kif21b","Trim3",2.85176175066294
"529","Ap3d1","Vps41",2.85098616337746
"530","Kmt2a","Ep300",2.84714314682424
"531","Hat1","Acaa1a",2.84703478970641
"532","Acvr1b","Ptch1",2.84642771418362
"533","Nsun5","Abl1",2.84373963409394
"534","Kirrel","Tanc1",2.83946797502949
"535","Lims1","Arhgef17",2.83859309580203
"536","Stt3a","Ost4",2.83775730317188
"537","Snx2","Snx4",2.83711902041614
"538","Tbca","Uqcrb",2.83356999377838
"539","Oas3","Hectd3",2.83304928732605
"540","Sec13","Sar1b",2.83248380593477
"541","Cyp51","Ppib",2.83248380593477
"542","Hspa8","Hspe1",2.83247197799051
"543","Synj1","Sacm1l",2.83217036301562
"544","Pxn","Arhgap33",2.83115307961612
"545","Cdk9","Ick",2.83091654152827
"546","Atp5f1","Tpi1",2.83058098952461
"547","Stx12","Chmp5",2.82977502154586
"548","Pxn","Prickle3",2.82963765286968
"549","Arhgap33","Arhgap27",2.82843638985923
"550","Tial1","Prpf40b",2.82652389768623
"551","Insr","Snx4",2.82532598388934
"552","Fnta","Zmpste24",2.82456932703622
"553","Pxn","Magt1",2.82408354206905
"554","Zfp35","Zfp362",2.82094516657912
"555","Ccnl2","Zmat2",2.82094516657912
"556","Chmp5","Zfp142",2.8198829555372
"557","Nsun5","Mast3",2.8194745448593
"558","Ssb","Krr1",2.81913250003345
"559","Vezf1","Patz1",2.8174353448876
"560","Prdm9","Zfp362",2.81489683322684
"561","Cfdp1","Brd3",2.8142952341484
"562","Cse1l","Cct3",2.81334505952418
"563","Creb3","Hcfc1",2.80984510234885
"564","Gata2","Sept8",2.80984461447019
"565","Axin2","Dvl3",2.80840350222365
"566","Hspe1","Ddx39b",2.80833415029565
"567","Nedd8","Uba3",2.80675417319708
