"","V1","V2","V3"
"51582","Polr1c","Arrb2",1.45113165458724
"51583","Tsc2","Pin1",1.45112540169771
"51584","Rpl8","Cul2",1.45112540169771
"51585","Snrpd2","Rnf7",1.45111729895689
"51586","Ppif","Ephb3",1.45111636422962
"51587","Dgkq","Pcbp3",1.4511043921766
"51588","Atp5b","Ywhag",1.45108788470452
"51589","Prdx1","Fus",1.45107537917124
"51590","Zfhx3","Zfhx2",1.45106031135492
"51591","Mrfap1","Rpl18a",1.45105562138224
"51592","Atp5c1","Rps10",1.45104568716306
"51593","Themis2","Parp14",1.45103345952816
"51594","Taldo1","Rpl4",1.45099210758599
"51595","Snrpg","Gemin7",1.45094407502597
"51596","Ppif","Map3k5",1.45093416944383
"51597","Nme6","Tmed3",1.45093268749042
"51598","Mical1","Arhgef17",1.45092806537059
"51599","Dut","Carm1",1.45092293488506
"51600","Msrb2","Dqx1",1.45090567980674
"51601","Reep5","Ccdc47",1.45090429951188
"51602","Pdia3","Fus",1.45088780403171
"51603","Rps15a","Pmm2",1.45088395842026
"51604","Rpl37a","Cops5",1.45086904732852
"51605","Ywhaq","Gcn1l1",1.45085029077291
"51606","Pdss1","Ndufs3",1.45084456853465
"51607","Mapk3","Cdkl2",1.45082837831433
"51608","Mrps33","2410015M20Rik",1.4508169718315
"51609","Gys1","Atg2a",1.45080027401127
"51610","Fkbp1a","Rps15",1.45079443203804
"51611","Cep250","Rps11",1.45078776998503
"51612","Crebbp","Ncoa3",1.45078151799612
"51613","Atp5a1","Fus",1.45076276212831
"51614","Ube2d3","Trim37",1.45074400640783
"51615","Dph3","Nsa2",1.45071978362466
"51616","Mapk14","Pkn1",1.45071786858398
"51617","Rilp","Mrpl12",1.45071081011656
"51618","Gns","Arsk",1.4507076436671
"51619","Bpgm","Sdhb",1.45070489136378
"51620","Aftph","Uhrf1bp1l",1.45069931379635
"51621","Stau1","Cpsf7",1.45068148840414
"51622","Tomm7","Hint2",1.45066757660948
"51623","Ampd2","Dbi",1.45066056315432
"51624","Atp5l","Ghitm",1.45063352309853
"51625","Pcx","Csnk1g1",1.45063230375172
"51626","Vdac3","Sept1",1.45061947088016
"51627","Faf1","Hist1h4i",1.45061897203868
"51628","Ncoa1","Pparg",1.45061272049224
"51629","Stk38","Sec22b",1.45057922284332
"51630","Arhgap24","Arhgap21",1.45057538360697
"51631","Itgb1","Flna",1.45055020592827
"51632","Lats1","Slc9a3r2",1.45050019545647
"51633","Eny2","Setd1a",1.45050019545647
"51634","Prrc2c","Rnf181",1.45049394422131
"51635","Trp53","Rfwd2",1.45043768384085
"51636","Mdc1","Tpm3",1.45043768384085
"51637","Plk2","Csnk1e",1.45043569068798
"51638","Bmi1","Raly",1.45043143276939
"51639","Bmi1","Dpf2",1.45043143276939
"51640","Kif13b","Ubr5",1.45041033483744
"51641","Hspa9","Inppl1",1.45040642864728
"51642","Sptbn1","Cdc5l",1.45038767572805
"51643","Cdk2","Prkcg",1.45036822249472
"51644","Pebp1","Acer3",1.45036761892766
"51645","Lrpap1","Sart1",1.45036267206433
"51646","Gata6","Fhod1",1.45035493844375
"51647","Rpl31","Nedd8",1.45034391948889
"51648","Mapk14","Rps6kb2",1.45032254569173
"51649","Vdac1","Cyp2j13",1.45031084765174
"51650","Mrpl41","Ndufa7",1.450286261869
"51651","Polr1b","Mrpl15",1.45027594359067
"51652","Polr2b","Mrpl15",1.45027594359067
"51653","Erbb2","Slc22a5",1.45026675627309
"51654","Sdf2","Pdlim7",1.45026675627309
"51655","Map3k3","Ywhab",1.45026266003174
"51656","Poldip2","Coq9",1.45025708004391
"51657","Higd1a","Tmem160",1.45024881194195
"51658","Pex2","Hmgcs1",1.45023346028324
"51659","Ppm1k","Mast3",1.45023283381579
"51660","Ppm1k","Map3k13",1.45023283381579
"51661","Psmc4","Huwe1",1.45022515660048
"51662","Calm1","Nme1",1.45018253793683
"51663","Calm2","Nme1",1.45018253793683
"51664","Calm3","Nme1",1.45018253793683
"51665","Pcx","Nsa2",1.45017756001994
"51666","Ewsr1","Trim37",1.45016265219238
"51667","Kdr","Plcg1",1.45016265219238
"51668","Prdx3","Ndufa12",1.45014474006211
"51669","Pcna","Foxo3",1.45013765088765
"51670","Rps15a","Cul5",1.45011890008141
"51671","Cd81","Eif3i",1.45010639962561
"51672","Hdac2","Smarce1",1.45010639962561
"51673","Krt10","Cops6",1.45010639962561
"51674","Cops6","Hnrnpdl",1.45010639962561
"51675","Arhgap39","Ppp6r2",1.45009038489388
"51676","Phf2","Cops3",1.4500462905828
"51677","Cse1l","Stau1",1.45001264829625
"51678","Ahsa1","Huwe1",1.45000014839729
"51679","Sub1","Huwe1",1.45000014839729
"51680","Huwe1","Cdk5rap3",1.45000014839729
"51681","Sap30bp","Huwe1",1.45000014839729
"51682","Tmsb4x","Rps20",1.44999998267485
"51683","Rps17","Vhl",1.44998764856427
"51684","Hsbp1","2010107E04Rik",1.4499865776304
"51685","Cdc42bpg","Stk25",1.44995244698657
"51686","Hnrnpul2","Ints12",1.44995014945766
"51687","Tsg101","Immt",1.44993140012571
"51688","Imp3","Ndufb11",1.44985033159469
"51689","Cdk9","Nbn",1.44985015472344
"51690","Adcy6","Gucy1a3",1.44982581023123
"51691","Timm8b","Rps27l",1.44978798843044
"51692","Aldoa","Trim24",1.4497782101746
"51693","Tia1","Cul5",1.4497751614249
"51694","Recql5","Cul5",1.4497751614249
"51695","Rpl13a","Cul5",1.4497751614249
"51696","Asb9","Cul5",1.4497751614249
"51697","Hspd1","Rpl15",1.44976053177311
"51698","Pml","Sin3a",1.4497439149136
"51699","Ikbkb","Ikbke",1.44971891799923
"51700","Hp1bp3","Hsp90aa1",1.44969392134703
"51701","Rab6a","Pmpcb",1.44968446549592
"51702","Nck1","Notch3",1.4496564268602
"51703","Ckb","Gspt1",1.44965212773491
"51704","Rapgef3","Arpc2",1.44964941539342
"51705","Ywhaq","Larp1",1.44963143086352
"51706","Mrpl20","Mrpl46",1.4495939373594
"51707","Bptf","Ltv1",1.4495939373594
"51708","H2afx","Rps3a1",1.44959115877987
"51709","Zmpste24","Nudt8",1.44958785484596
"51710","Cdc42","Prkcg",1.44958143965596
"51711","Cetn3","Gmppb",1.44957031795434
"51712","Lims2","Smarcd1",1.44956121445603
"51713","Nfkb1","Ercc6",1.44953144949727
"51714","Pepd","Thyn1",1.44951738619307
"51715","Dohh","Prmt1",1.44950443090147
"51716","Ano8","Yif1a",1.44950300809546
"51717","Rps20","Cul5",1.44948770896826
"51718","Pxn","Rpl7",1.44947521182166
"51719","Arhgef18","Sept8",1.44947301117259
"51720","Pak6","Mcat",1.44946972549246
"51721","Ddx11","Ick",1.44946024410569
"51722","Cct3","Stat3",1.44945021772537
"51723","Ccnt2","Cyp2s1",1.44942890865127
"51724","Cs","Mdm2",1.44941897547346
"51725","Etfa","Mdm2",1.44941897547346
"51726","Fdft1","Mdm2",1.44941897547346
"51727","Mdm2","Notch4",1.44941897547346
"51728","Ak1","Mrpl11",1.44941723265947
"51729","Hectd1","Prrc2a",1.44941272707206
"51730","Mcm6","Srrm2",1.44940647868748
"51731","Ywhae","Map3k3",1.44940647868748
"51732","Xrn1","Srrm2",1.44940647868748
"51733","Kmt2b","Arid1a",1.44938148531173
"51734","Sae1","Arid1a",1.44938148531173
"51735","Nedd4","Ccnh",1.4493689887222
"51736","Rrp1b","Trmt11",1.44936871599407
"51737","Dgcr6","Rel",1.44935024396091
"51738","Nmt1","Tpi1",1.44934657845943
"51739","Zfp462","Bcl7a",1.4493252511752
"51740","Sod1","Csnk1g1",1.44932041941274
"51741","Pparg","Map2k1",1.44931900301981
"51742","Zswim8","Cul2",1.44931275488079
"51743","Rab6b","Snx7",1.44930277802155
"51744","Vps35","Snx7",1.44930277802155
"51745","Gnai1","Plec",1.44929659756872
"51746","Cftr","Ipo11",1.44926901836584
"51747","Taf10","Trappc1",1.44926458790565
"51748","Psmb4","Rps13",1.44924248899315
"51749","Atp13a1","Myo1f",1.44924020586132
"51750","Cdk18","Cdc42bpg",1.44923892827637
"51751","Ociad2","Timm21",1.44923153056334
"51752","Aprt","Trmu",1.44923016923076
"51753","Hspa5","Hax1",1.44919404335087
"51754","Tardbp","Pcbp1",1.44919404335087
"51755","Apc","Kif5b",1.44918779553927
"51756","Psma2","Cdc5l",1.44918779553927
"51757","Ctnnb1","Ptprb",1.44917529996587
"51758","Ctnnb1","Chd8",1.44917529996587
"51759","Ctnnb1","Tbl1xr1",1.44917529996587
"51760","Rpn1","Uba5",1.44915772181844
"51761","Cs","Ndufa1",1.44915054321723
"51762","9430020K01Rik","Ick",1.44914406131829
"51763","Bmi1","Setd2",1.44914406131829
"51764","Hsp90aa1","Stat2",1.44910657548212
"51765","Slc12a6","Gpm6a",1.44909691258226
"51766","Vdac1","Rpl18a",1.44909619502619
"51767","Reep5","Pmm2",1.44905965196563
"51768","Gldc","Rpia",1.44904580593061
"51769","Rps5","Fus",1.44904410039908
"51770","Pde4a","Arhgap33",1.44898785118403
"51771","Prdx3","Ndufs2",1.44897163021164
"51772","Slirp","Atp6v1f",1.44896902477785
"51773","Acyp1","Tmem234",1.44896650132614
"51774","Eno1","Prpsap2",1.4489631842639
"51775","Ireb2","Sdhb",1.44895708046647
"51776","Bccip","Mettl18",1.44895385333325
"51777","Sqstm1","Flnb",1.44891290805822
"51778","Dld","Mcee",1.44884385804858
"51779","Leprot","Nip7",1.4488174629812
"51780","Cep250","Rpl8",1.44881295683876
"51781","Ndufb11","Eef1b2",1.44880655787961
"51782","Nap1l4","Ep300",1.44876922949925
"51783","Stat2","Ep300",1.44876922949925
"51784","Fam173a","Rps21",1.44876561577439
"51785","Epas1","Map1lc3a",1.4487317495616
"51786","Stk36","Mpp7",1.4487233430948
"51787","Lcat","Abcg2",1.44871459478873
"51788","Pdcd11","Zc3h15",1.44870273666129
"51789","Cdk11b","Rnf111",1.44868802371343
"51790","Ago2","Ikbke",1.44866928430997
"51791","Cct3","Snrpd1",1.44866842793431
"51792","Bod1l","Kmt2b",1.44863071266082
"51793","Gm5617","Pfdn5",1.44862316004401
"51794","Pde1c","Nlgn2",1.44859084932432
"51795","Hspa8","Zc3h15",1.44857067914268
"51796","Hdac2","Cab39l",1.44855190386261
"51797","Polr2a","Taf15",1.44855060484565
"51798","Prdm9","Zfp444",1.44854673507461
"51799","Dnajc2","Rps26",1.44852994152552
"51800","Tars","Nedd8",1.44851312834908
"51801","Rpl35","Ndufv3",1.44850308500963
"51802","Atad3a","Neurl4",1.44849439032214
"51803","Psmc3","Qprt",1.44848928860233
"51804","Polr1a","Urod",1.44847433640734
"51805","Polr3a","Urod",1.44847433640734
"51806","Polr2a","Urod",1.44847433640734
"51807","Gys1","Hspe1",1.4484705580835
"51808","Cdc42bpg","Map2k1",1.44845256253029
"51809","Cnbp","Rpl26",1.44842072305232
"51810","Cnbp","Rps15",1.44842072305232
"51811","Cnbp","Phb",1.44842072305232
"51812","Cnbp","Rpl18a",1.44842072305232
"51813","Cnbp","Rps19",1.44842072305232
"51814","Trp53","Mrps22",1.44840694814593
"51815","Ncor2","Dact1",1.44838821095459
"51816","Rhot2","Ostc",1.44838821095459
"51817","Tbc1d17","Atp6v1d",1.44837753282127
"51818","Zfp236","Zfp142",1.4483702722116
"51819","Bptf","Ep400",1.44836744991107
"51820","Sumo3","Hjurp",1.44835073701438
"51821","Sumo3","Rreb1",1.44835073701438
"51822","Sumo3","Ccnt2",1.44835073701438
"51823","Sumo3","Nup43",1.44835073701438
"51824","Depdc7","Tpm4",1.44834772129002
"51825","Mcat","Mpp5",1.4483406884724
"51826","Fgfr1","Plcg1",1.44833824583202
"51827","Klf4","Zfp398",1.44832615502969
"51828","Hsd17b12","1110008F13Rik",1.44832527111339
"51829","Dnmt1","Dynll1",1.4483132636642
"51830","Rfc4","Notch1",1.44830077267829
"51831","Phb","Fbxo6",1.44829452721001
"51832","Ak1","Rps3",1.44828516945745
"51833","Rps3","Cmpk1",1.44828516945745
"51834","Rps3","Ak3",1.44828516945745
"51835","Ubr2","Psmc6",1.44828283624952
"51836","Hoxc9","Uba5",1.44824456405422
"51837","Depdc7","Uba5",1.44824456405422
"51838","Kansl3","Med15",1.44824456405422
"51839","Dnajc15","Pcbd2",1.44824149216379
"51840","Dcun1d1","Trim39",1.44823831873327
"51841","Map3k3","Dnajb1",1.44823831873327
"51842","Hspa5","Maged2",1.44823207342893
"51843","Rbm8a","Nat10",1.44822084416546
"51844","Mrpl19","Mrps30",1.44821333761433
"51845","Mrps7","Mrps30",1.44821333761433
"51846","Cacna1a","Utp6",1.44820709237524
"51847","Utp6","Mapk8ip3",1.44820709237524
"51848","Crk","Arhgap17",1.44819379996625
"51849","Dicer1","Cyp2d22",1.44819379996625
"51850","Dlc1","Arap1",1.44819379996625
"51851","Ppif","Mast4",1.44819378127954
"51852","Cdk6","Eif2ak2",1.44817599215366
"51853","Dab2","Tgfbi",1.4481638126631
"51854","Rpl31","Nip7",1.44813975228885
"51855","Kdm2a","Cops3",1.4481055603253
"51856","Ppp1r13b","D630045J12Rik",1.44809468087874
"51857","Erbb2","S100a16",1.44808843595138
"51858","Ambp","Apom",1.44808030195009
"51859","Col13a1","Psg16",1.4480717112674
"51860","Zfp91","Cobll1",1.4480572115599
"51861","Tsc2","Usp42",1.4480572115599
"51862","Cyp51","Pigk",1.44804582110623
"51863","Atp5f1","Gimap3",1.4480384771216
"51864","Sf3a2","Mmgt1",1.44797918376594
"51865","Atp5c1","Stau1",1.4479448071429
"51866","Sart1","Stau1",1.4479448071429
"51867","Stau1","Safb",1.4479448071429
"51868","Prickle1","Arhgef17",1.44792907400665
"51869","Vps4a","Fbxo6",1.44790734018375
"51870","Fbxo6","Cnnm3",1.44790734018375
"51871","Pde6d","Cuta",1.44788604807923
"51872","Lgr4","Thrap3",1.44786987381485
"51873","Rpl18","Huwe1",1.44786987381485
"51874","Slc25a4","Ubl5",1.44786742109659
"51875","Ssb","Metap1",1.4478428772718
"51876","Rpl7","Cul5",1.44783240803577
"51877","Clpp","Tsfm",1.4478298107208
"51878","Pan2","Rpl10a",1.44782616379666
"51879","Pan2","Srp14",1.44782616379666
"51880","Tnrc18","Bcl11b",1.44779494284694
"51881","Phf12","Bcl11b",1.44779494284694
"51882","Adh5","Bcl11b",1.44779494284694
"51883","Zfp609","Bcl11b",1.44779494284694
"51884","Bcl11b","Pwwp2a",1.44779494284694
"51885","Bcl11b","Gatad1",1.44779494284694
"51886","Bcl11b","Zfp827",1.44779494284694
"51887","Atp5f1","Ndufb3",1.44779136805664
"51888","Cct4","Cluh",1.44773432124089
"51889","Rab5c","Ormdl2",1.44772110527515
"51890","Tmem70","Ptgr2",1.44770162784994
"51891","Coq5","Pank1",1.44769880916374
"51892","Cct4","Map3k1",1.44769503856037
"51893","Cct8","Map3k1",1.44769503856037
"51894","Dicer1","Cyp2d12",1.44766432693723
"51895","Rarg","Srp14",1.44765757553455
"51896","Plaa","Baz1b",1.44763903916396
"51897","Grpel1","Pcx",1.4476263567974
"51898","Ciao1","Rpl36al",1.4476096875851
"51899","H2afx","Psmb4",1.44760762575174
"51900","Atp5k","Rpl13a",1.44757775892799
"51901","Ywhaq","Pabpc4",1.44757640767011
"51902","Timm8b","Tmem70",1.44755513692417
"51903","Glo1","Tkt",1.44753279521797
"51904","Prps2","Eif3i",1.44752484734272
"51905","Prps1l3","Eif3i",1.44752484734272
"51906","Cln5","Ncstn",1.44749524257486
"51907","Siae","Ncstn",1.44749524257486
"51908","Hexa","Ncstn",1.44749524257486
"51909","Plxnb2","Ncstn",1.44749524257486
"51910","Folr1","Ncstn",1.44749524257486
"51911","Ece1","Ncstn",1.44749524257486
"51912","Gaa","Ncstn",1.44749524257486
"51913","Man2b1","Ncstn",1.44749524257486
"51914","Ncstn","Txndc15",1.44749524257486
"51915","Sumf1","Ncstn",1.44749524257486
"51916","Ncstn","Dpp7",1.44749524257486
"51917","Ncstn","Gns",1.44749524257486
"51918","Fkbp9","Ncstn",1.44749524257486
"51919","Adgre5","Ncstn",1.44749524257486
"51920","Sec14l4","Fryl",1.44749439228485
"51921","Zfp652","Rreb1",1.44748781716385
"51922","Rps15","Sf3b5",1.44748750436884
"51923","Ndufb5","Sec61b",1.44748574825576
"51924","Aifm1","Mrpl47",1.44747880753198
"51925","Mrpl39","Cmc2",1.4474656622906
"51926","Chka","Tubb2a",1.44745669948247
"51927","Sept8","Slc7a15",1.44744368825468
"51928","Epc1","Snx1",1.44744368825468
"51929","Vdac2","Slc38a9",1.44743905297787
"51930","Fasn","Ywhaq",1.4474140802497
"51931","Cse1l","Atp6v1b2",1.44737746378883
"51932","Rpl10a","Tcea2",1.44733795263551
"51933","Vps35","Isyna1",1.44733795263551
"51934","Tcea2","Elp2",1.44733795263551
"51935","Hcfc1","Hdac2",1.4473017062187
"51936","Gabarap","Tmbim4",1.44729045128861
"51937","Nme1","Ran",1.44728769116
"51938","Recql5","Scaf1",1.44728641846405
"51939","Rps15","Naa38",1.44728419691592
"51940","Rpl26","Tardbp",1.44725800664082
"51941","Mt1","Ndufa1",1.44725748249198
"51942","Anxa5","Ddx39b",1.44724603912005
"51943","Fuom","Ndufv2",1.44724226747689
"51944","Polr2b","Mdc1",1.44722679314827
"51945","Idh1","Glrx5",1.44721513481682
"51946","Cdc42bpg","Mpp7",1.44721485058767
"51947","Mier2","Arid5b",1.44717060989433
"51948","Rere","Arid5b",1.44717060989433
"51949","Mcm5","Nedd8",1.44713939754911
"51950","Gapdh","Rpe",1.4471348876707
"51951","Gata2","Ngef",1.44713476947209
"51952","Sec14l4","Glo1",1.44712367115449
"51953","Ndufb9","Slc25a11",1.44709234797574
"51954","Ap2a1","Pin1",1.44708945864909
"51955","1700021F05Rik","Ndufs3",1.44708260572929
"51956","Vdac3","Coro1c",1.44705298445842
"51957","Nlgn2","Pcbp3",1.44704650168569
"51958","Nedd8","Ranbp10",1.4470395207984
"51959","Nedd8","Pcyt2",1.4470395207984
"51960","Atp5k","Park7",1.44703299258731
"51961","Bccip","Rrp1b",1.44700855132396
"51962","Lims1","Slc22a21",1.44700236691301
"51963","Ndufb11","Eif1",1.44699033483062
"51964","Ptma","Stat3",1.44698958399636
"51965","Tcf4","Ep300",1.44698334196983
"51966","Cdk2","Set",1.44693613781737
"51967","Hspa8","Ccar2",1.44692716446957
"51968","Nfkbia","Ube2e3",1.44692092260675
"51969","H2-Q7","Trafd1",1.44690528877823
"51970","Ndufa2","Fam173a",1.4469041712357
"51971","Stip1","Chordc1",1.44688785441895
"51972","Plk2","Skp1a",1.44688740209062
"51973","Plk2","Cdc14b",1.44688740209062
"51974","Plk2","Tmem30a",1.44688740209062
"51975","Cep250","Matr3",1.44688347177566
"51976","Stk38","Ywhab",1.4468647465817
"51977","Ywhab","Dapk1",1.4468647465817
"51978","Coq5","Nfu1",1.44685919410745
"51979","Ddx5","Nxf1",1.44683977988529
"51980","Gcn1l1","Rbx1",1.44680852588067
"51981","Ephb4","Cdkl2",1.44679652199852
"51982","Cftr","Bcap31",1.44677112282352
"51983","Etf1","Nsa2",1.44677047057121
"51984","Ccnd1","Ncoa3",1.44675863993416
"51985","Ddx3x","Srrm2",1.44674615711074
"51986","Cdk2","Rbm3",1.44673367435257
"51987","Cdk2","Esyt1",1.44673367435257
"51988","Ndufs8","Cab39l",1.44672119166034
"51989","BC037034","Dynll1",1.44670246774467
"51990","Mrpl41","Etfb",1.44669286398357
"51991","Rpl5","Cul5",1.44668998521615
"51992","Pkn3","Mapk12",1.44667635037786
"51993","Ppp1ca","Cdc14b",1.44666736874956
"51994","Cd81","Snrpd1",1.44666502035602
"51995","Anxa5","Huwe1",1.44665877918192
"51996","Ctsd","Huwe1",1.44665877918192
"51997","Epas1","Tfap2a",1.44663381464966
"51998","Hdac7","Pycrl",1.44662731556514
"51999","Cfdp1","Timm13",1.44662118566021
"52000","Snca","Sptbn1",1.44660885037933
"52001","Prkcdbp","Sec31b",1.44660260935279
"52002","Idh3b","Trp53",1.44659636834263
"52003","Mdh1","Trp53",1.44659636834263
"52004","Abr","Trp53",1.44659636834263
"52005","Limk2","Map3k5",1.44659476385914
"52006","Ywhag","Foxo1",1.44657140446611
"52007","Rbx1","Cul5",1.44656516353803
"52008","Cdc42bpb","Mapk3",1.44656514396843
"52009","Phf2","Gid8",1.44656098693781
"52010","Cyp2j5","Adipor2",1.44656098693781
"52011","Mcc","Ahcyl2",1.44654019998916
"52012","E4f1","Zfp335",1.44651684571591
"52013","Capn6","Mdk",1.44650739857389
"52014","Nos3","Pex16",1.44650457729381
"52015","Pgk1","Vdac3",1.446501624951
"52016","Ambp","Hpd",1.44648923915315
"52017","Trp53bp1","Kmt2b",1.44648403296355
"52018","Acat2","Etfb",1.4464750897896
"52019","Dgka","Gata2",1.44647270390715
"52020","Ndufb6","Gfm1",1.4464671482981
"52021","Dohh","Bccip",1.44646116345575
"52022","Nedd8","Rpl10a",1.44644658901711
"52023","Slirp","Hsbp1",1.44644269024616
"52024","Pde4a","Zmat2",1.44642856151222
"52025","Arhgap33","Slc22a21",1.44642856151222
"52026","Psmc3","Huwe1",1.44642162671448
"52027","Klc1","Snca",1.44641538617975
"52028","Bad","Snca",1.44641538617975
"52029","Hnrnpd","Ybx1",1.4464029051594
"52030","Tfap2b","Sumo1",1.44639666467356
"52031","Ogdh","Sumo1",1.44639666467356
"52032","Nfix","Sumo1",1.44639666467356
"52033","Sumo1","Nipsnap3b",1.44639666467356
"52034","Mrpl40","Mrpl42",1.44639042420454
"52035","Mrpl11","Cmpk1",1.44637573775731
"52036","Trrap","Dync1h1",1.44636508532449
"52037","Ddx55","Mettl18",1.44635811076455
"52038","Arl1","Ppa1",1.44634923602189
"52039","Guk1","Skiv2l2",1.44634276387887
"52040","Ahsa1","Cul5",1.4463405010415
"52041","Cirbp","Cul5",1.4463405010415
"52042","Snrpg","Cul5",1.4463405010415
"52043","Wdr4","Cul5",1.4463405010415
"52044","Zfp287","Zbtb39",1.4463402749634
"52045","Vps4a","Prpsap1",1.44631354076068
"52046","Cd93","Shank3",1.44630920928716
"52047","Hk1","Ogdh",1.44628665797359
"52048","Sf1","Fus",1.44625937813908
"52049","Cyb5a","Slc16a12",1.44623033762332
"52050","Pcmt1","Cul2",1.44622817776053
"52051","Prdx2","Cul2",1.44622817776053
"52052","Tia1","Cul2",1.44622817776053
"52053","Hspa4","Dnajc19",1.44619904849606
"52054","Atp5o","Sdhc",1.44619251915969
"52055","Atp5j","Gapdh",1.44619104781714
"52056","Psmd2","Atxn7",1.44619073784725
"52057","Kdelr2","Erp44",1.44617258197309
"52058","Unc45a","Per1",1.44617201811184
"52059","Hspa4","Mrgbp",1.44617201811184
"52060","Plk2","Rbx1",1.44614898582813
"52061","Ddx11","Cdc16",1.4461364701483
"52062","Mvd","Cdc16",1.4461364701483
"52063","Ube2g2","Ddx11",1.4461364701483
"52064","Csnk1g1","Akt3",1.44613571688114
"52065","Hspa8","Tnpo2",1.44611165264587
"52066","Pdha1","Apool",1.44609809337794
"52067","Ddx39b","Pmm2",1.44609266633211
"52068","Apom","Prodh2",1.44607620552165
"52069","Rnf4","Sin3a",1.44607218201554
"52070","Atp5d","Gimap3",1.44607218201554
"52071","Sdr39u1","Lap3",1.44605447676895
"52072","Pafah1b2","Prpf38b",1.44604222747512
"52073","Myh11","Myo1f",1.44604121140128
"52074","Ostc","Ssr3",1.44603291783119
"52075","Lims2","Arhgef25",1.44603125357457
"52076","Pfdn5","Dpy30",1.44602749026808
"52077","Cse1l","Dkc1",1.44601987548276
"52078","Prkcg","Cdc42bpb",1.44600991860352
"52079","Sirt7","Nifk",1.44600354713384
"52080","Sirt7","Krr1",1.44600354713384
"52081","Pdcd11","Sirt7",1.44600354713384
"52082","Sirt7","Abce1",1.44600354713384
"52083","Sirt7","Ddx46",1.44600354713384
"52084","Xrcc6","Kat2a",1.44598482887409
"52085","Pigp","Acot13",1.44597477096909
"52086","Hnrnph1","Srrm2",1.44596611076167
"52087","Lims1","Dctn1",1.44594295647244
"52088","Kif11","Tuba4a",1.44591744494983
"52089","Mdh1","Suclg1",1.44590604664268
"52090","Cox8a","Higd2a",1.44587695995438
"52091","Arhgap31","Plec",1.44585465702517
"52092","Fxyd6","Pi16",1.44585040934112
"52093","Lama5","Atp6ap1",1.44582884911392
"52094","Amotl2","Rapgef2",1.44582884911392
"52095","Atp6ap1","Tmx3",1.44582884911392
"52096","Klhl3","Npr2",1.44581050642205
"52097","F2","Jarid2",1.44579765439153
"52098","Tfg","Manf",1.4457924227961
"52099","Rps18","Tardbp",1.44576646007908
"52100","Mef2d","Ywhaq",1.4457415049244
"52101","Cdc25b","Ywhaq",1.4457415049244
"52102","Ywhaq","Echs1",1.4457415049244
"52103","Nfkbia","Psma2",1.4457352661766
"52104","Rad23b","Fbxo7",1.4457352661766
"52105","Rad23b","Uba7",1.4457352661766
"52106","Rps3a1","Rpl22l1",1.44573240122099
"52107","Ppib","Axl",1.44572747832194
"52108","Ercc2","Tuba1b",1.44572105528505
"52109","Ndufs4","Apool",1.4457188135832
"52110","Ulk1","Mapk14",1.44568878088057
"52111","Fhl1","Zfp35",1.44567805109523
"52112","H2afx","Hnrnpab",1.44566040248264
"52113","Prmt1","Usp12",1.44564605212099
"52114","Prmt1","Usp46",1.44564605212099
"52115","Dnm2","Aamp",1.44564010072145
"52116","Plekhg1","Ankrd44",1.44556058789681
"52117","Fdx1","Ndufv2",1.44556039431336
"52118","Pwp1","Tada2a",1.44554468071692
"52119","Synj1","Uros",1.44554196962713
"52120","Ndufb4","Ndufc2",1.44552906099148
"52121","Slc22a19","Pdlim7",1.44550143578476
"52122","Etf1","Derl1",1.44547325357757
"52123","Gps2","Golga2",1.44539216030194
"52124","Ccnh","Golga2",1.44539216030194
"52125","Ccnh","Nsmce1",1.44539049306036
"52126","Uqcr11","Smim11",1.44537217594279
"52127","Tcp1","Copb2",1.44532103066877
"52128","Sqstm1","Gabarap",1.44531106979684
"52129","Psmc3","Dus3l",1.44530832474629
"52130","Hk1","Stau1",1.44529235699702
"52131","Clk2","Sdcbp",1.44528611942951
"52132","Fbxw11","Hcfc1",1.44523621948269
"52133","Hsp90aa1","Trim7",1.44522374465987
"52134","Hsp90aa1","Wnk4",1.44522374465987
"52135","Hsp90aa1","Mis12",1.44522374465987
"52136","Casp3","Dctn1",1.44520503254853
"52137","Ptma","Tma7",1.44520503254853
"52138","Cct5","Map3k1",1.44518632058475
"52139","Cops6","Samhd1",1.445167608769
"52140","U2af1l4","Commd4",1.44516441547285
"52141","Slc13a3","Wfdc15b",1.44511481286395
"52142","Hpd","Cmbl",1.44510731103833
"52143","Scaf1","Aoah",1.44510523711438
"52144","Slc13a2","Slc22a5",1.44510401704042
"52145","Traf1","Trim37",1.44509276298027
"52146","Traf1","Fam161a",1.44509276298027
"52147","Set","Ccnh",1.44509257847744
"52148","Plaa","Sin3a",1.44507716418252
"52149","Polr1a","Rps11",1.44507599659278
"52150","Rhoc","Prkcd",1.44506636110896
"52151","Cyp2j5","Aldh8a1",1.44501800959756
"52152","Amd1","Krr1",1.44500883143178
"52153","Acat1","Pcca",1.44500799570051
"52154","Map3k3","Glrx3",1.44500544587845
"52155","Cbl","Notch3",1.44499920906537
"52156","Pan2","Txn1",1.44498673548901
"52157","Adssl1","Pvalb",1.44495174865779
"52158","S100a1","Uqcrh",1.44490861090321
"52159","Smarca4","Taf10",1.4448869492378
"52160","Rnf4","Tardbp",1.44487447625147
"52161","Dmpk","Ephb3",1.44481460460815
"52162","Gtf2b","Rps3",1.44480977983972
"52163","Ing4","Ep300",1.44476845851705
"52164","Acat2","Etfa",1.44475631173282
"52165","Acer3","Man2c1",1.44475606926676
"52166","Ppm1k","Stk36",1.44475300940985
